 lrew                      SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
                                                                            --YIELD (kg/ha)--
  jday   mon   day    yr    unit PLANTNM                         MASS          C           N           P
   366    12    31  1976       1    pnut                     3764.646    1694.091     190.115      15.059
   366    12    31  1976       1    corn                    14527.173    6537.228     254.226      12.559
   366    12    31  1976       1    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976       2    pnut                     3764.646    1694.091     190.115      11.462
   366    12    31  1976       2    corn                    14527.173    6537.228     254.226      10.793
   366    12    31  1976       2    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976       3    pnut                     3785.373    1703.418     191.161      12.112
   366    12    31  1976       3    corn                    13734.233    6180.405     240.349      34.336
   366    12    31  1976       3    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976       4    pnut                     3731.346    1679.106     188.433      11.203
   366    12    31  1976       4    corn                    14442.487    6499.119     252.744      22.368
   366    12    31  1976       4    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976       5    pnut                     3764.646    1694.091     190.115      15.059
   366    12    31  1976       5    corn                    14527.173    6537.228     254.226      20.085
   366    12    31  1976       5    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976       6    past                    62504.988   28261.994     299.499      52.530
   366    12    31  1976       7    past                    62504.988   28261.994     287.702      47.564
   366    12    31  1976       8    past                    62504.988   28261.994     314.956      53.278
   366    12    31  1976       9    past                    62504.988   28261.994     395.956      64.201
   366    12    31  1976      10    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      11    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      12    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      13    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      14    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      15    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976      16    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976      17    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976      18    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976      19    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      20    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      21    berm                    42624.797   19272.734     336.248      56.248
   366    12    31  1976      22    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      23    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      24    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      25    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976      26    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      27    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      28    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      29    pnut                     3716.012    1672.205     187.659      14.864
   366    12    31  1976      29    corn                    14376.465    6469.409     251.588      35.941
   366    12    31  1976      29    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      30    past                    61878.383   27981.707     319.489      54.236
   366    12    31  1976      31    past                    61878.383   27981.707     399.717      78.604
   366    12    31  1976      32    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      33    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      34    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      35    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      36    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      37    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976      38    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      39    berm                    42252.703   19106.871     369.121      86.239
   366    12    31  1976      40    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      41    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      42    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      43    pnut                     3549.212    1597.145     179.235       7.531
   366    12    31  1976      43    corn                    14790.857    6655.886     258.840      36.977
   366    12    31  1976      43    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      44    pnut                     3666.956    1650.130     185.181      14.668
   366    12    31  1976      44    corn                    14215.812    6397.115     248.777      11.236
   366    12    31  1976      44    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      45    pnut                     3666.956    1650.130     185.181      14.668
   366    12    31  1976      45    corn                    14215.812    6397.115     248.777      14.365
   366    12    31  1976      45    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      46    pnut                     3617.135    1627.711     182.665      11.795
   366    12    31  1976      46    corn                    14007.562    6303.403     245.132      21.171
   366    12    31  1976      46    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      47    pnut                     3617.135    1627.711     182.665      12.914
   366    12    31  1976      47    corn                    14007.562    6303.403     245.132      19.729
   366    12    31  1976      47    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      48    pnut                     3617.135    1627.711     182.665      14.469
   366    12    31  1976      48    corn                    14007.562    6303.403     245.132      27.464
   366    12    31  1976      48    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      49    past                    63649.844   28769.137     332.951      74.684
   366    12    31  1976      50    past                    63649.844   28769.137     348.021      58.715
   366    12    31  1976      51    past                    63649.844   28769.137     423.608      82.592
   366    12    31  1976      52    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976      53    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976      54    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976      55    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976      56    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      57    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      58    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      59    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      60    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      61    berm                    43176.258   19514.949     362.389      58.152
   366    12    31  1976      62    berm                    43176.258   19514.949     401.294      92.853
   366    12    31  1976      63    pnut                     3549.212    1597.145     179.235       6.412
   366    12    31  1976      63    corn                    14790.857    6655.886     258.840      36.977
   366    12    31  1976      63    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      64    pnut                     3666.956    1650.130     185.181      14.668
   366    12    31  1976      64    corn                    14215.812    6397.115     248.777       8.699
   366    12    31  1976      64    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      65    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976      66    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      67    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      68    pnut                     3612.763    1625.743     182.445      14.451
   366    12    31  1976      68    corn                    14467.495    6510.373     253.181      11.985
   366    12    31  1976      68    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      69    pnut                     3694.073    1662.333     186.551      14.776
   366    12    31  1976      69    corn                    13966.056    6284.725     244.406      11.292
   366    12    31  1976      69    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      70    pnut                     3675.261    1653.867     185.601      14.701
   366    12    31  1976      70    corn                    14763.663    6643.648     258.364      21.385
   366    12    31  1976      70    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      71    pnut                     3694.073    1662.333     186.551      14.776
   366    12    31  1976      71    corn                    13966.056    6284.725     244.406      17.339
   366    12    31  1976      71    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      72    pnut                     3649.013    1642.056     184.275      14.596
   366    12    31  1976      72    corn                    14661.388    6597.624     256.574      36.653
   366    12    31  1976      72    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      73    past                    62737.938   28361.613     343.715      52.667
   366    12    31  1976      74    past                    62737.938   28361.613     408.967      68.945
   366    12    31  1976      75    past                    62737.938   28361.613     357.867      53.365
   366    12    31  1976      76    past                    62737.938   28361.613     350.321      56.250
   366    12    31  1976      77    past                    62737.938   28361.613     432.659      65.853
   366    12    31  1976      78    past                    62737.938   28361.613     367.246      54.978
   366    12    31  1976      79    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976      80    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976      81    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976      82    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      83    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      84    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      85    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      86    berm                    42730.488   19317.465     342.943      50.927
   366    12    31  1976      87    berm                    42730.488   19317.465     390.023      58.188
   366    12    31  1976      88    past                    62737.938   28361.613     334.473      51.503
   366    12    31  1976      89    past                    62737.938   28361.613     350.715      53.181
   366    12    31  1976      90    past                    62737.938   28361.613     434.074      63.431
   366    12    31  1976      91    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      92    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976      93    pnut                     3937.816    1772.017     198.860      15.751
   366    12    31  1976      93    corn                    14723.192    6625.437     257.656      36.808
   366    12    31  1976      93    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      94    pnut                     3937.816    1772.017     198.860      15.751
   366    12    31  1976      94    corn                    14723.192    6625.437     257.656      23.515
   366    12    31  1976      94    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      95    pnut                     3517.679    1582.956     177.643      14.071
   366    12    31  1976      95    corn                    13638.481    6137.317     238.673      21.117
   366    12    31  1976      95    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      96    pnut                     3517.679    1582.956     177.643      14.071
   366    12    31  1976      96    corn                    13638.481    6137.317     238.673      22.804
   366    12    31  1976      96    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976      97    past                    62472.699   28250.025     377.118      63.745
   366    12    31  1976      98    past                    62472.699   28250.025     326.248      49.770
   366    12    31  1976      99    past                    62472.699   28250.025     404.948      67.893
   366    12    31  1976     100    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     101    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     102    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     103    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     104    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     105    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     106    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     107    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     108    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     109    berm                    42611.219   19268.852     356.610      58.344
   366    12    31  1976     110    berm                    42611.219   19268.852     330.209      48.916
   366    12    31  1976     111    berm                    42611.219   19268.852     371.673      57.653
   366    12    31  1976     112    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     113    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     114    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     115    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     116    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     117    berm                    42611.219   19268.852     365.570      49.730
   366    12    31  1976     118    berm                    42611.219   19268.852     333.556      47.449
   366    12    31  1976     119    pnut                     3408.067    1533.630     172.107      13.632
   366    12    31  1976     119    corn                    14275.539    6423.993     249.822      22.565
   366    12    31  1976     119    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     120    pnut                     3408.067    1533.630     172.107      13.632
   366    12    31  1976     120    corn                    14275.539    6423.993     249.822      19.779
   366    12    31  1976     120    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     121    pnut                     3604.856    1622.185     182.045      14.419
   366    12    31  1976     121    corn                    13961.450    6282.652     244.325      34.904
   366    12    31  1976     121    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     122    pnut                     3816.841    1717.578     192.750      15.267
   366    12    31  1976     122    corn                    14716.002    6622.201     257.530      23.641
   366    12    31  1976     122    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     123    pnut                     3637.080    1636.686     183.673      14.548
   366    12    31  1976     123    corn                    13700.874    6165.393     239.765      34.252
   366    12    31  1976     123    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     124    past                    62870.625   28413.600     411.055      79.400
   366    12    31  1976     125    past                    62870.625   28413.600     362.948      72.910
   366    12    31  1976     126    past                    62870.625   28413.600     354.924      67.245
   366    12    31  1976     127    past                    62870.625   28413.600     435.481      91.561
   366    12    31  1976     128    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     129    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     130    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     131    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     132    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     133    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     134    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     135    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     136    berm                    42730.070   19311.301     359.813      84.146
   366    12    31  1976     137    berm                    42730.070   19311.301     366.992      62.431
   366    12    31  1976     138    berm                    42730.070   19311.301     362.870      65.437
   366    12    31  1976     139    berm                    42730.070   19311.301     404.686     103.038
   366    12    31  1976     140    past                    62870.625   28413.600     435.517      91.562
   366    12    31  1976     141    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     142    berm                    42730.070   19311.301     354.612      56.003
   366    12    31  1976     143    berm                    42730.070   19311.301     404.725     103.014
   366    12    31  1976     144    pnut                     3728.439    1677.797     188.286      10.989
   366    12    31  1976     144    corn                    15148.967    6817.035     265.107      10.449
   366    12    31  1976     144    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     145    pnut                     3610.562    1624.753     182.333      14.442
   366    12    31  1976     145    corn                    14474.822    6513.670     253.309       9.150
   366    12    31  1976     145    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     146    pnut                     3610.562    1624.753     182.333      14.442
   366    12    31  1976     146    corn                    14474.822    6513.670     253.309       8.879
   366    12    31  1976     146    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     147    pnut                     3728.439    1677.797     188.286      14.914
   366    12    31  1976     147    corn                    15148.967    6817.035     265.107      18.582
   366    12    31  1976     147    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     148    pnut                     3546.536    1595.941     179.100      14.186
   366    12    31  1976     148    corn                    14422.764    6490.244     252.398      31.908
   366    12    31  1976     148    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     149    past                    62592.812   28294.244     384.115      55.664
   366    12    31  1976     150    past                    62592.812   28294.244     333.588      49.981
   366    12    31  1976     151    past                    62592.812   28294.244     326.839      51.526
   366    12    31  1976     152    past                    62592.812   28294.244     406.490      58.333
   366    12    31  1976     153    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     154    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     155    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     156    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     157    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     158    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     159    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     160    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     161    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     162    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     163    berm                    42622.312   19266.916     347.700      51.084
   366    12    31  1976     164    berm                    42622.312   19266.916     385.413      55.726
   366    12    31  1976     165    pnut                     3546.536    1595.941     179.100       8.215
   366    12    31  1976     165    corn                    14422.764    6490.244     226.713       8.983
   366    12    31  1976     165    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     166    pnut                     3610.562    1624.753     182.333      11.510
   366    12    31  1976     166    corn                    14474.822    6513.670     253.309       7.078
   366    12    31  1976     166    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     167    past                    62592.812   28294.244     394.949      53.640
   366    12    31  1976     168    past                    62592.812   28294.244     418.275      56.035
   366    12    31  1976     169    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     170    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     171    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     172    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     173    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     174    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     175    pnut                     3977.357    1789.811     200.857      15.909
   366    12    31  1976     175    corn                    14432.161    6494.473     252.563      21.243
   366    12    31  1976     175    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     176    pnut                     3503.401    1576.530     176.922      14.014
   366    12    31  1976     176    corn                    14801.134    6660.510     259.020      10.151
   366    12    31  1976     176    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     177    pnut                     3503.401    1576.530     176.922      14.014
   366    12    31  1976     177    corn                    14801.134    6660.510     259.020      29.516
   366    12    31  1976     177    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     178    pnut                     3503.401    1576.530     176.922      14.014
   366    12    31  1976     178    corn                    14801.134    6660.510     259.020      16.411
   366    12    31  1976     178    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     179    pnut                     3561.436    1602.646     179.852      14.246
   366    12    31  1976     179    corn                    15471.150    6962.018     270.745      38.678
   366    12    31  1976     179    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     180    past                    63510.852   28714.412     327.310      74.778
   366    12    31  1976     181    past                    63510.852   28714.412     393.906      70.720
   366    12    31  1976     182    past                    63510.852   28714.412     343.151      59.835
   366    12    31  1976     183    past                    63510.852   28714.412     382.841      77.894
   366    12    31  1976     184    past                    63510.852   28714.412     425.086      76.103
   366    12    31  1976     185    past                    63510.852   28714.412     425.479      83.203
   366    12    31  1976     186    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     187    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     188    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     189    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     190    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     191    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     192    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     193    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     194    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     195    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     196    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     197    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     198    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     199    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     200    berm                    43082.258   19478.312     339.306      74.726
   366    12    31  1976     201    berm                    43082.258   19478.312     347.651      57.859
   366    12    31  1976     202    berm                    43082.258   19478.312     368.449      82.579
   366    12    31  1976     203    berm                    43082.258   19478.312     390.970      94.940
   366    12    31  1976     204    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     205    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     206    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     207    pnut                     3751.194    1688.037     189.435      13.091
   366    12    31  1976     207    corn                    13833.116    6224.902     242.080      10.248
   366    12    31  1976     207    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     208    pnut                     3567.543    1605.394     180.161       8.841
   366    12    31  1976     208    corn                    13977.324    6289.795     244.603      20.121
   366    12    31  1976     208    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     209    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     210    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     211    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     212    pnut                     3717.520    1672.884     187.735       5.179
   366    12    31  1976     212    corn                    15007.095    6753.193     262.624       6.062
   366    12    31  1976     212    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     213    pnut                     3567.543    1605.394     180.161       2.959
   366    12    31  1976     213    corn                    13977.324    6289.795     244.603       6.286
   366    12    31  1976     213    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     214    pnut                     3567.543    1605.394     180.161       4.413
   366    12    31  1976     214    corn                    13977.324    6289.795     244.603      11.098
   366    12    31  1976     214    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     215    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     216    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     217    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     218    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     219    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     220    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     221    berm                    42769.117   19330.943     348.545      50.214
   366    12    31  1976     222    pnut                     3574.529    1608.538     180.514      14.298
   366    12    31  1976     222    corn                    15281.438    6876.647     267.425      14.362
   366    12    31  1976     222    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     223    pnut                     3567.543    1605.394     180.161      14.270
   366    12    31  1976     223    corn                    13977.324    6289.795     244.603      34.943
   366    12    31  1976     223    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     224    past                    62840.926   28402.635     359.592      52.709
   366    12    31  1976     225    past                    62840.926   28402.635     437.072      62.031
   366    12    31  1976     226    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     227    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     228    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     229    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     230    berm                    42769.117   19330.943     360.683      52.133
   366    12    31  1976     231    pnut                     3751.194    1688.037     189.435       5.007
   366    12    31  1976     231    corn                    13833.116    6224.902     242.080       2.646
   366    12    31  1976     231    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     232    pnut                     3751.194    1688.037     189.435       7.018
   366    12    31  1976     232    corn                    13833.116    6224.902     242.080       4.326
   366    12    31  1976     232    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     233    pnut                     3574.529    1608.538     180.514      14.298
   366    12    31  1976     233    corn                    15281.438    6876.647     267.425      11.383
   366    12    31  1976     233    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     234    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     235    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     236    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     237    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     238    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     239    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     240    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     241    berm                    42769.117   19330.943     348.540      50.184
   366    12    31  1976     242    berm                    42769.117   19330.943     407.441      55.503
   366    12    31  1976     243    pnut                     3513.775    1581.199     177.446      14.055
   366    12    31  1976     243    corn                    13904.320    6256.944     243.326      12.944
   366    12    31  1976     243    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     244    pnut                     3513.775    1581.199     177.446      14.055
   366    12    31  1976     244    corn                    13904.320    6256.944     243.326      16.761
   366    12    31  1976     244    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     245    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     246    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     247    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     248    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     249    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     250    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     251    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     252    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     253    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     254    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     255    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     256    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     257    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     258    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     259    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     260    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     261    pnut                     3748.700    1686.915     189.309      14.995
   366    12    31  1976     261    corn                    13649.082    6142.087     238.859      14.567
   366    12    31  1976     261    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     262    pnut                     3748.700    1686.915     189.309      14.995
   366    12    31  1976     262    corn                    13649.082    6142.087     238.859      17.658
   366    12    31  1976     262    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     263    pnut                     3549.212    1597.145     179.235      11.294
   366    12    31  1976     263    corn                    14790.857    6655.886     258.840      36.977
   366    12    31  1976     263    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     264    pnut                     3748.700    1686.915     189.309      14.995
   366    12    31  1976     264    corn                    13649.082    6142.087     238.859      27.269
   366    12    31  1976     264    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     265    pnut                     3549.212    1597.145     179.235      14.197
   366    12    31  1976     265    corn                    14790.857    6655.886     258.840      36.977
   366    12    31  1976     265    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     266    past                    63649.844   28769.137     332.984      74.682
   366    12    31  1976     267    past                    63649.844   28769.137     347.711      59.616
   366    12    31  1976     268    past                    63649.844   28769.137     340.146      60.983
   366    12    31  1976     269    past                    63649.844   28769.137     423.486      82.590
   366    12    31  1976     270    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     271    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     272    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     273    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     274    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     275    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     276    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     277    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     278    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     279    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     280    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     281    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     282    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     283    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     284    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     285    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     286    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     287    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     288    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     289    wetf                        0.000       0.000       0.000       0.000
   366    12    31  1976     290    berm                    43176.258   19514.949     354.713      66.450
   366    12    31  1976     291    berm                    43176.258   19514.949     362.380      58.151
   366    12    31  1976     292    berm                    43176.258   19514.949     358.503      59.781
   366    12    31  1976     293    berm                    43176.258   19514.949     401.320      92.860
   366    12    31  1976     294    pnut                     3666.956    1650.130     185.181       9.902
   366    12    31  1976     294    corn                    14215.812    6397.115     248.777       9.341
   366    12    31  1976     294    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     295    pnut                     3748.700    1686.915     189.309      14.995
   366    12    31  1976     295    corn                    13649.082    6142.087     238.859      20.736
   366    12    31  1976     295    cots                        0.000       0.000       0.000       0.000
   366    12    31  1976     296    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     297    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     298    frse                        0.000       0.000       0.000       0.000
   366    12    31  1976     299    frsd                        0.000       0.000       0.000       0.000
   366    12    31  1976     300    frsd                        0.000       0.000       0.000       0.000
