 lrew                      SWAT+ Jun 17  2020    MODULAR Rev 2020.60.4                                    
   jday   mon   day    yr   unit  gis_id  name                       flo          dep_wt            stor          rchrg           seep          revap         no3_st           minp           orgn           orgp         rchrgn          nloss          no3gw        seepno3        flo_cha        flo_res         flo_ls
                                                                       mm              m              mm             mm             mm             mm        kg/ha_N            kg        kg/ha_N        kg/ha_P        kg/ha_N        kg/ha_N        kg/ha_N             kg            m^3            m^3            m^3
   366    12    31  1976     241     241  aqu241                  170.066          4.088       4790.148        170.482         21.900          0.000          4.683          0.000        182.500          0.000          2.242          0.000          0.167          0.022          0.000          0.000          0.000
   366    12    31  1976     242     242  aqu242                   46.479          4.083       4790.370         48.423         21.900          0.000          0.630          0.000        182.500          0.000          0.353          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976     243     243  aqu243                   42.888          4.087       4790.200         43.630         21.900          0.000          0.471          0.000        182.500          0.000          0.226          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976     244     244  aqu244                   36.007          4.085       4790.289         38.005         21.900          0.000          0.656          0.000        182.500          0.000          0.437          0.000          0.006          0.003          0.000          0.000          0.000
   366    12    31  1976     245     245  aqu245                   99.395          4.082       4790.430        101.485         21.900          0.000          1.768          0.000        182.500          0.000          1.198          0.000          0.047          0.008          0.000          0.000          0.000
   366    12    31  1976     246     246  aqu246                   66.449          4.083       4790.397         68.398         21.900          0.000          0.691          0.000        182.500          0.000          0.448          0.000          0.011          0.003          0.000          0.000          0.000
   366    12    31  1976     247     247  aqu247                  141.003          4.080       4790.524        142.955         21.900          0.000          1.747          0.000        182.500          0.000          1.194          0.000          0.062          0.008          0.000          0.000          0.000
   366    12    31  1976     248     248  aqu248                   44.604          4.089       4790.073         45.163         21.900          0.000          0.545          0.000        182.500          0.000          0.353          0.000          0.006          0.003          0.000          0.000          0.000
   366    12    31  1976     249     249  aqu249                  122.535          4.081       4790.499        124.475         21.900          0.000          2.239          0.000        182.500          0.000          1.495          0.000          0.064          0.010          0.000          0.000          0.000
   366    12    31  1976     250     250  aqu250                   17.678          4.093       4789.899         17.678         21.900          0.000          0.151          0.000        182.500          0.000          0.059          0.000          0.000          0.001          0.000          0.000          0.000
   366    12    31  1976     251     251  aqu251                   26.599          4.092       4789.926         26.631         21.900          0.000          0.399          0.000        182.500          0.000          0.201          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     252     252  aqu252                   21.029          4.093       4789.896         21.023         21.900          0.000          0.216          0.000        182.500          0.000          0.094          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     253     253  aqu253                   44.624          4.088       4790.105         45.249         21.900          0.000          0.499          0.000        182.500          0.000          0.246          0.000          0.004          0.002          0.000          0.000          0.000
   366    12    31  1976     254     254  aqu254                   22.699          4.092       4789.943         22.869         21.900          0.000          0.302          0.000        182.500          0.000          0.157          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     255     255  aqu255                   29.898          4.092       4789.916         29.893         21.900          0.000          0.507          0.000        182.500          0.000          0.218          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     256     256  aqu256                  130.705          4.085       4790.272        131.459         21.900          0.000          3.393          0.000        182.500          0.000          1.619          0.000          0.084          0.016          0.000          0.000          0.000
   366    12    31  1976     257     257  aqu257                   28.575          4.085       4790.298         30.576         21.900          0.000          0.143          0.000        182.500          0.000          0.142          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     258     258  aqu258                   33.683          4.084       4790.331         35.756         21.900          0.000          0.174          0.000        182.500          0.000          0.176          0.000          0.002          0.001          0.000          0.000          0.000
   366    12    31  1976     259     259  aqu259                   29.179          4.085       4790.271         31.251         21.900          0.000          0.243          0.000        182.500          0.000          0.227          0.000          0.002          0.001          0.000          0.000          0.000
   366    12    31  1976     260     260  aqu260                   97.402          4.081       4790.458         99.465         21.900          0.000          1.819          0.000        182.500          0.000          1.331          0.000          0.050          0.008          0.000          0.000          0.000
   366    12    31  1976     261     261  aqu261                   32.608          4.092       4789.917         32.613         21.900          0.000          0.586          0.000        182.500          0.000          0.259          0.000          0.003          0.003          0.000          0.000          0.000
   366    12    31  1976     262     262  aqu262                  110.057          4.090       4790.042        110.169         21.900          0.000          2.753          0.000        182.500          0.000          1.256          0.000          0.061          0.013          0.000          0.000          0.000
   366    12    31  1976     263     263  aqu263                   54.963          4.091       4789.968         55.038         21.900          0.000          0.652          0.000        182.500          0.000          0.318          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976     264     264  aqu264                   86.298          4.091       4790.001         86.323         21.900          0.000          1.330          0.000        182.500          0.000          0.645          0.000          0.024          0.006          0.000          0.000          0.000
   366    12    31  1976     265     265  aqu265                   54.889          4.083       4790.383         56.832         21.900          0.000          0.684          0.000        182.500          0.000          0.419          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976     266     266  aqu266                   60.133          4.085       4790.259         60.985         21.900          0.000          0.756          0.000        182.500          0.000          0.373          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976     267     267  aqu267                   44.117          4.085       4790.257         45.239         21.900          0.000          0.553          0.000        182.500          0.000          0.310          0.000          0.004          0.003          0.000          0.000          0.000
   366    12    31  1976     268     268  aqu268                   40.395          4.087       4790.188         41.095         21.900          0.000          0.430          0.000        182.500          0.000          0.206          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     269     269  aqu269                   20.227          4.092       4789.904         20.236         21.900          0.000          0.329          0.000        182.500          0.000          0.144          0.000          0.001          0.002          0.000          0.000          0.000
   366    12    31  1976     270     270  aqu270                   29.350          4.092       4789.914         29.344         21.900          0.000          0.477          0.000        182.500          0.000          0.211          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     271     271  aqu271                   21.335          4.092       4789.905         21.343         21.900          0.000          0.494          0.000        182.500          0.000          0.208          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     272     272  aqu272                   56.242          4.088       4790.114         56.728         21.900          0.000          1.011          0.000        182.500          0.000          0.467          0.000          0.010          0.005          0.000          0.000          0.000
   366    12    31  1976     273     273  aqu273                   49.150          4.086       4790.245         50.469         21.900          0.000          1.041          0.000        182.500          0.000          0.786          0.000          0.013          0.005          0.000          0.000          0.000
   366    12    31  1976     274     274  aqu274                   91.908          4.082       4790.440         93.848         21.900          0.000          1.073          0.000        182.500          0.000          0.751          0.000          0.025          0.005          0.000          0.000          0.000
   366    12    31  1976     275     275  aqu275                   42.680          4.085       4790.286         43.959         21.900          0.000          0.359          0.000        182.500          0.000          0.246          0.000          0.004          0.002          0.000          0.000          0.000
   366    12    31  1976     276     276  aqu276                   69.540          4.082       4790.415         71.480         21.900          0.000          0.635          0.000        182.500          0.000          0.445          0.000          0.011          0.003          0.000          0.000          0.000
   366    12    31  1976     277     277  aqu277                   27.425          4.092       4789.911         27.420         21.900          0.000          0.324          0.000        182.500          0.000          0.125          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     278     278  aqu278                   44.767          4.092       4789.943         44.761         21.900          0.000          0.696          0.000        182.500          0.000          0.245          0.000          0.004          0.003          0.000          0.000          0.000
   366    12    31  1976     279     279  aqu279                   25.662          4.092       4789.907         25.656         21.900          0.000          0.265          0.000        182.500          0.000          0.089          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     280     280  aqu280                   32.919          4.092       4789.921         32.913         21.900          0.000          0.553          0.000        182.500          0.000          0.191          0.000          0.002          0.003          0.000          0.000          0.000
   366    12    31  1976     281     281  aqu281                   52.801          4.089       4790.092         53.285         21.900          0.000          0.493          0.000        182.500          0.000          0.275          0.000          0.005          0.002          0.000          0.000          0.000
   366    12    31  1976     282     282  aqu282                   22.496          4.092       4789.906         22.513         21.900          0.000          0.208          0.000        182.500          0.000          0.090          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     283     283  aqu283                   31.321          4.092       4789.925         31.324         21.900          0.000          0.385          0.000        182.500          0.000          0.184          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     284     284  aqu284                   22.527          4.092       4789.909         22.541         21.900          0.000          0.209          0.000        182.500          0.000          0.087          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     285     285  aqu285                   46.852          4.088       4790.130         47.468         21.900          0.000          0.700          0.000        182.500          0.000          0.335          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976     286     286  aqu286                  119.573          4.083       4790.389        120.579         21.900          0.000          2.266          0.000        182.500          0.000          1.027          0.000          0.045          0.010          0.000          0.000          0.000
   366    12    31  1976     287     287  aqu287                   35.187          4.090       4790.013         35.416         21.900          0.000          0.524          0.000        182.500          0.000          0.248          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976     288     288  aqu288                   90.981          4.084       4790.327         91.955         21.900          0.000          1.487          0.000        182.500          0.000          0.682          0.000          0.021          0.007          0.000          0.000          0.000
   366    12    31  1976     289     289  aqu289                   11.000          4.092       4789.947         13.034         21.900          0.000          0.063          0.000        182.500          0.000          0.069          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  1976     290     290  aqu290                  117.433          4.081       4790.452        119.923         21.900          0.000          1.604          0.000        182.500          0.000          1.307          0.000          0.053          0.007          0.000          0.000          0.000
   366    12    31  1976     291     291  aqu291                   34.269          4.084       4790.322         36.218         21.900          0.000          0.764          0.000        182.500          0.000          0.474          0.000          0.005          0.004          0.000          0.000          0.000
   366    12    31  1976     292     292  aqu292                  222.298          4.077       4790.664        224.371         21.900          0.000          5.214          0.000        182.500          0.000          2.690          0.000          0.260          0.024          0.000          0.000          0.000
   366    12    31  1976     293     293  aqu293                   53.407          4.083       4790.374         55.355         21.900          0.000          1.386          0.000        182.500          0.000          0.898          0.000          0.018          0.006          0.000          0.000          0.000
   366    12    31  1976     294     294  aqu294                  374.011          4.073       4790.902        376.164         21.900          0.000          7.717          0.000        182.500          0.000          4.247          0.000          0.670          0.036          0.000          0.000          0.000
   366    12    31  1976     295     295  aqu295                   35.405          4.092       4789.937         35.432         21.900          0.000          0.570          0.000        182.500          0.000          0.413          0.000          0.006          0.003          0.000          0.000          0.000
   366    12    31  1976     296     296  aqu296                  112.367          4.081       4790.457        114.178         21.900          0.000          1.894          0.000        182.500          0.000          1.337          0.000          0.058          0.009          0.000          0.000          0.000
   366    12    31  1976     297     297  aqu297                   58.338          4.085       4790.292         59.785         21.900          0.000          0.557          0.000        182.500          0.000          0.380          0.000          0.008          0.003          0.000          0.000          0.000
   366    12    31  1976     298     298  aqu298                   59.660          4.084       4790.328         61.069         21.900          0.000          0.540          0.000        182.500          0.000          0.350          0.000          0.008          0.002          0.000          0.000          0.000
   366    12    31  1976     299     299  aqu299                   36.054          4.092       4789.947         36.126         21.900          0.000          0.553          0.000        182.500          0.000          0.217          0.000          0.003          0.003          0.000          0.000          0.000
   366    12    31  1976     300     300  aqu300                  158.819          4.088       4790.125        158.813         21.900          0.000          3.726          0.000        182.500          0.000          1.511          0.000          0.091          0.017          0.000          0.000          0.000
   366    12    31  1976     301     301  aqu301                   15.614          4.093       4789.891         15.609         21.900          0.000          0.131          0.000        182.500          0.000          0.049          0.000          0.000          0.001          0.000          0.000          0.000
   366    12    31  1976     302     302  aqu302                   16.998          4.093       4789.899         16.992         21.900          0.000          0.145          0.000        182.500          0.000          0.053          0.000          0.000          0.001          0.000          0.000          0.000
   366    12    31  1976     303     303  aqu303                   42.164          4.089       4790.068         42.780         21.900          0.000          0.641          0.000        182.500          0.000          0.345          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976     304     304  aqu304                   24.276          4.092       4789.919         24.304         21.900          0.000          0.232          0.000        182.500          0.000          0.100          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     305     305  aqu305                   70.125          4.082       4790.413         72.070         21.900          0.000          0.989          0.000        182.500          0.000          0.602          0.000          0.016          0.005          0.000          0.000          0.000
   366    12    31  1976     306     306  aqu306                  133.290          4.080       4790.521        135.233         21.900          0.000          2.036          0.000        182.500          0.000          1.220          0.000          0.068          0.009          0.000          0.000          0.000
   366    12    31  1976     307     307  aqu307                   88.331          4.082       4790.424         89.933         21.900          0.000          0.954          0.000        182.500          0.000          0.537          0.000          0.020          0.004          0.000          0.000          0.000
   366    12    31  1976     308     308  aqu308                   57.514          4.083       4790.379         59.248         21.900          0.000          0.776          0.000        182.500          0.000          0.468          0.000          0.011          0.004          0.000          0.000          0.000
   366    12    31  1976     309     309  aqu309                    9.330          4.092       4789.941         11.256         21.900          0.000          0.056          0.000        182.500          0.000          0.065          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  1976     310     310  aqu310                   25.222          4.087       4790.180         27.187         21.900          0.000          0.160          0.000        182.500          0.000          0.165          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     311     311  aqu311                    8.686          4.092       4789.930         10.557         21.900          0.000          0.051          0.000        182.500          0.000          0.059          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  1976     312     312  aqu312                    8.030          4.091       4789.962          9.825         21.900          0.000          0.047          0.000        182.500          0.000          0.051          0.000          0.000          0.000          0.000          0.000          0.000
   366    12    31  1976     313     313  aqu313                   30.920          4.084       4790.311         32.863         21.900          0.000          0.740          0.000        182.500          0.000          0.463          0.000          0.004          0.003          0.000          0.000          0.000
   366    12    31  1976     314     314  aqu314                   76.646          4.082       4790.432         78.609         21.900          0.000          1.097          0.000        182.500          0.000          0.654          0.000          0.020          0.005          0.000          0.000          0.000
   366    12    31  1976     315     315  aqu315                   42.951          4.083       4790.368         44.883         21.900          0.000          0.542          0.000        182.500          0.000          0.323          0.000          0.005          0.002          0.000          0.000          0.000
   366    12    31  1976     316     316  aqu316                   29.947          4.084       4790.310         31.890         21.900          0.000          0.431          0.000        182.500          0.000          0.234          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     317     317  aqu317                   57.612          4.083       4790.370         59.596         21.900          0.000          1.779          0.000        182.500          0.000          1.146          0.000          0.024          0.008          0.000          0.000          0.000
   366    12    31  1976     318     318  aqu318                   45.873          4.084       4790.308         47.873         21.900          0.000          0.859          0.000        182.500          0.000          0.540          0.000          0.010          0.004          0.000          0.000          0.000
   366    12    31  1976     319     319  aqu319                   46.167          4.087       4790.167         48.177         21.900          0.000          0.893          0.000        182.500          0.000          0.563          0.000          0.010          0.004          0.000          0.000          0.000
   366    12    31  1976     320     320  aqu320                  109.473          4.081       4790.484        111.404         21.900          0.000          2.306          0.000        182.500          0.000          1.459          0.000          0.061          0.011          0.000          0.000          0.000
   366    12    31  1976     321     321  aqu321                   32.371          4.092       4789.925         32.378         21.900          0.000          0.717          0.000        182.500          0.000          0.557          0.000          0.007          0.003          0.000          0.000          0.000
   366    12    31  1976     322     322  aqu322                   48.582          4.089       4790.060         48.908         21.900          0.000          0.645          0.000        182.500          0.000          0.467          0.000          0.009          0.003          0.000          0.000          0.000
   366    12    31  1976     323     323  aqu323                   36.930          4.092       4789.950         36.999         21.900          0.000          0.344          0.000        182.500          0.000          0.252          0.000          0.004          0.002          0.000          0.000          0.000
   366    12    31  1976     324     324  aqu324                   74.321          4.082       4790.405         76.174         21.900          0.000          0.813          0.000        182.500          0.000          0.539          0.000          0.015          0.004          0.000          0.000          0.000
   366    12    31  1976     325     325  aqu325                   30.552          4.089       4790.070         31.042         21.900          0.000          0.292          0.000        182.500          0.000          0.238          0.000          0.003          0.001          0.000          0.000          0.000
   366    12    31  1976     326     326  aqu326                   28.839          4.092       4789.916         28.833         21.900          0.000          0.348          0.000        182.500          0.000          0.118          0.000          0.001          0.002          0.000          0.000          0.000
   366    12    31  1976     327     327  aqu327                   60.582          4.091       4789.963         60.577         21.900          0.000          1.304          0.000        182.500          0.000          0.462          0.000          0.010          0.006          0.000          0.000          0.000
   366    12    31  1976     328     328  aqu328                   36.675          4.092       4789.921         36.670         21.900          0.000          0.913          0.000        182.500          0.000          0.406          0.000          0.005          0.004          0.000          0.000          0.000
   366    12    31  1976     329     329  aqu329                   66.949          4.091       4789.975         66.943         21.900          0.000          1.389          0.000        182.500          0.000          0.558          0.000          0.013          0.006          0.000          0.000          0.000
   366    12    31  1976     330     330  aqu330                   75.775          4.082       4790.408         77.541         21.900          0.000          1.232          0.000        182.500          0.000          0.716          0.000          0.021          0.006          0.000          0.000          0.000
   366    12    31  1976     331     331  aqu331                  110.672          4.081       4790.478        112.515         21.900          0.000          2.064          0.000        182.500          0.000          1.212          0.000          0.057          0.010          0.000          0.000          0.000
   366    12    31  1976     332     332  aqu332                   67.834          4.083       4790.385         69.460         21.900          0.000          1.311          0.000        182.500          0.000          0.782          0.000          0.020          0.006          0.000          0.000          0.000
   366    12    31  1976     333     333  aqu333                  119.561          4.081       4790.491        121.498         21.900          0.000          2.152          0.000        182.500          0.000          1.263          0.000          0.064          0.010          0.000          0.000          0.000
   366    12    31  1976     334     334  aqu334                   37.763          4.091       4789.999         38.061         21.900          0.000          0.637          0.000        182.500          0.000          0.290          0.000          0.004          0.003          0.000          0.000          0.000
   366    12    31  1976     335     335  aqu335                  145.649          4.080       4790.539        147.629         21.900          0.000          3.114          0.000        182.500          0.000          1.702          0.000          0.099          0.014          0.000          0.000          0.000
   366    12    31  1976     336     336  aqu336                   46.335          4.092       4789.936         46.333         21.900          0.000          0.764          0.000        182.500          0.000          0.479          0.000          0.008          0.004          0.000          0.000          0.000
   366    12    31  1976     337     337  aqu337                   96.250          4.088       4790.134         96.525         21.900          0.000          1.724          0.000        182.500          0.000          1.031          0.000          0.041          0.008          0.000          0.000          0.000
   366    12    31  1976     338     338  aqu338                   36.719          4.092       4789.930         36.713         21.900          0.000          0.699          0.000        182.500          0.000          0.256          0.000          0.003          0.003          0.000          0.000          0.000
   366    12    31  1976     339     339  aqu339                  181.418          4.084       4790.325        181.989         21.900          0.000          4.953          0.000        182.500          0.000          1.794          0.000          0.122          0.023          0.000          0.000          0.000
   366    12    31  1976     340     340  aqu340                   58.283          4.087       4790.198         59.213         21.900          0.000          0.839          0.000        182.500          0.000          0.340          0.000          0.007          0.004          0.000          0.000          0.000
   366    12    31  1976     341     341  aqu341                   80.317          4.090       4790.003         80.350         21.900          0.000          1.407          0.000        182.500          0.000          0.509          0.000          0.015          0.006          0.000          0.000          0.000
   366    12    31  1976     342     342  aqu342                   17.513          4.093       4789.895         17.507         21.900          0.000          0.256          0.000        182.500          0.000          0.110          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     343     343  aqu343                  140.256          4.089       4790.089        140.250         21.900          0.000          3.731          0.000        182.500          0.000          1.709          0.000          0.095          0.017          0.000          0.000          0.000
   366    12    31  1976     344     344  aqu344                   31.139          4.092       4789.933         31.174         21.900          0.000          0.820          0.000        182.500          0.000          0.388          0.000          0.004          0.004          0.000          0.000          0.000
   366    12    31  1976     345     345  aqu345                   72.471          4.087       4790.199         73.410         21.900          0.000          1.119          0.000        182.500          0.000          0.550          0.000          0.016          0.005          0.000          0.000          0.000
   366    12    31  1976     346     346  aqu346                   46.165          4.089       4790.083         46.907         21.900          0.000          0.840          0.000        182.500          0.000          0.462          0.000          0.008          0.004          0.000          0.000          0.000
   366    12    31  1976     347     347  aqu347                   86.789          4.082       4790.434         88.763         21.900          0.000          1.313          0.000        182.500          0.000          0.799          0.000          0.025          0.006          0.000          0.000          0.000
   366    12    31  1976     348     348  aqu348                  106.032          4.081       4790.469        107.996         21.900          0.000          1.086          0.000        182.500          0.000          0.633          0.000          0.026          0.005          0.000          0.000          0.000
   366    12    31  1976     349     349  aqu349                   52.512          4.083       4790.377         54.462         21.900          0.000          0.801          0.000        182.500          0.000          0.506          0.000          0.009          0.004          0.000          0.000          0.000
   366    12    31  1976     350     350  aqu350                   44.293          4.092       4789.946         44.320         21.900          0.000          0.636          0.000        182.500          0.000          0.382          0.000          0.006          0.003          0.000          0.000          0.000
   366    12    31  1976     351     351  aqu351                   88.143          4.089       4790.065         88.283         21.900          0.000          1.534          0.000        182.500          0.000          0.919          0.000          0.033          0.007          0.000          0.000          0.000
   366    12    31  1976     352     352  aqu352                   62.410          4.089       4790.053         62.686         21.900          0.000          1.146          0.000        182.500          0.000          0.672          0.000          0.017          0.005          0.000          0.000          0.000
   366    12    31  1976     353     353  aqu353                   75.108          4.090       4790.009         75.158         21.900          0.000          1.170          0.000        182.500          0.000          0.718          0.000          0.023          0.005          0.000          0.000          0.000
   366    12    31  1976     354     354  aqu354                   32.881          4.092       4789.918         32.875         21.900          0.000          0.571          0.000        182.500          0.000          0.205          0.000          0.002          0.003          0.000          0.000          0.000
   366    12    31  1976     355     355  aqu355                   73.416          4.091       4789.997         73.451         21.900          0.000          1.647          0.000        182.500          0.000          0.578          0.000          0.014          0.008          0.000          0.000          0.000
   366    12    31  1976     356     356  aqu356                   47.692          4.090       4790.021         47.977         21.900          0.000          0.718          0.000        182.500          0.000          0.272          0.000          0.004          0.003          0.000          0.000          0.000
   366    12    31  1976     357     357  aqu357                   45.413          4.092       4789.945         45.425         21.900          0.000          0.841          0.000        182.500          0.000          0.286          0.000          0.004          0.004          0.000          0.000          0.000
   366    12    31  1976     358     358  aqu358                   69.047          4.083       4790.383         70.996         21.900          0.000          0.944          0.000        182.500          0.000          0.435          0.000          0.009          0.004          0.000          0.000          0.000
   366    12    31  1976     359     359  aqu359                   43.351          4.092       4789.949         43.382         21.900          0.000          0.671          0.000        182.500          0.000          0.245          0.000          0.003          0.003          0.000          0.000          0.000
   366    12    31  1976     360     360  aqu360                   36.557          4.092       4789.931         36.557         21.900          0.000          0.482          0.000        182.500          0.000          0.161          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     361     361  aqu361                   27.753          4.092       4789.911         27.748         21.900          0.000          0.276          0.000        182.500          0.000          0.120          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     362     362  aqu362                   26.212          4.092       4789.910         26.206         21.900          0.000          0.290          0.000        182.500          0.000          0.125          0.000          0.001          0.001          0.000          0.000          0.000
   366    12    31  1976     363     363  aqu363                   22.846          4.093       4789.900         22.840         21.900          0.000          0.428          0.000        182.500          0.000          0.181          0.000          0.002          0.002          0.000          0.000          0.000
   366    12    31  1976     364     364  aqu364                   37.401          4.092       4789.929         37.395         21.900          0.000          0.656          0.000        182.500          0.000          0.287          0.000          0.004          0.003          0.000          0.000          0.000
   366    12    31  1976     365     365  aqu365                   60.576          4.089       4790.060         60.809         21.900          0.000          0.474          0.000        182.500          0.000          0.274          0.000          0.006          0.002          0.000          0.000          0.000
   366    12    31  1976     366     366  aqu366                   39.729          4.087       4790.195         40.481         21.900          0.000          0.407          0.000        182.500          0.000          0.270          0.000          0.004          0.002          0.000          0.000          0.000
   366    12    31  1976     367     367  aqu367                   47.796          4.087       4790.152         48.584         21.900          0.000          0.748          0.000        182.500          0.000          0.469          0.000          0.008          0.003          0.000          0.000          0.000
   366    12    31  1976     368     368  aqu368                   29.102          4.085       4790.262         30.581         21.900          0.000          0.430          0.000        182.500          0.000          0.287          0.000          0.003          0.002          0.000          0.000          0.000
   366    12    31  1976     369     369  aqu369                   49.864          4.091       4789.962         49.889         21.900          0.000          1.150          0.000        182.500          0.000          0.620          0.000          0.010          0.005          0.000          0.000          0.000
   366    12    31  1976     370     370  aqu370                  350.324          4.073       4790.858        352.249         21.900          0.000          8.033          0.000        182.500          0.000          4.115          0.000          0.601          0.037          0.000          0.000          0.000
   366    12    31  1976     371     371  aqu371                   36.084          4.092       4789.927         36.079         21.900          0.000          0.586          0.000        182.500          0.000          0.350          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976     372     372  aqu372                  251.086          4.081       4790.502        251.722         21.900          0.000          5.443          0.000        182.500          0.000          3.076          0.000          0.331          0.025          0.000          0.000          0.000
   366    12    31  1976     373     373  aqu373                   43.903          4.086       4790.244         45.011         21.900          0.000          0.632          0.000        182.500          0.000          0.356          0.000          0.005          0.003          0.000          0.000          0.000
   366    12    31  1976     374     374  aqu374                   92.888          4.083       4790.399         94.898         21.900          0.000          1.037          0.000        182.500          0.000          0.633          0.000          0.019          0.005          0.000          0.000          0.000
   366    12    31  1976     375     375  aqu375                   44.538          4.088       4790.122         45.254         21.900          0.000          0.604          0.000        182.500          0.000          0.438          0.000          0.008          0.003          0.000          0.000          0.000
   366    12    31  1976     376     376  aqu376                   89.684          4.083       4790.385         91.188         21.900          0.000          1.228          0.000        182.500          0.000          0.918          0.000          0.031          0.006          0.000          0.000          0.000
   366    12    31  1976     377     377  aqu377                   40.497          4.086       4790.233         41.506         21.900          0.000          0.476          0.000        182.500          0.000          0.339          0.000          0.005          0.002          0.000          0.000          0.000
   366    12    31  1976     378     378  aqu378                  133.000          4.080       4790.508        134.947         21.900          0.000          1.697          0.000        182.500          0.000          1.172          0.000          0.058          0.008          0.000          0.000          0.000
   366    12    31  1976     379     379  aqu379                   43.907          4.091       4789.965         43.980         21.900          0.000          0.591          0.000        182.500          0.000          0.246          0.000          0.004          0.003          0.000          0.000          0.000
   366    12    31  1976     380     380  aqu380                  139.076          4.089       4790.086        139.075         21.900          0.000          3.179          0.000        182.500          0.000          1.343          0.000          0.067          0.015          0.000          0.000          0.000
   366    12    31  1976     381     381  aqu381                   45.612          4.091       4789.966         45.717         21.900          0.000          0.879          0.000        182.500          0.000          0.436          0.000          0.007          0.004          0.000          0.000          0.000
   366    12    31  1976     382     382  aqu382                  192.726          4.080       4790.518        193.881         21.900          0.000          4.702          0.000        182.500          0.000          2.219          0.000          0.180          0.022          0.000          0.000          0.000
   366    12    31  1976     383     383  aqu383                   89.599          4.082       4790.439         91.534         21.900          0.000          1.377          0.000        182.500          0.000          0.794          0.000          0.027          0.006          0.000          0.000          0.000
   366    12    31  1976     384     384  aqu384                   85.380          4.087       4790.152         85.963         21.900          0.000          1.351          0.000        182.500          0.000          0.727          0.000          0.023          0.006          0.000          0.000          0.000
